rating,title,text,helpful_vote,verified_purchase,timestamp,asin,parent_asin
4.0,Lengthens Well,"This mascara lengthens my lashes well. It does clump a little, but nothing bad. Plus, the clumps are easy to remove by just going over them again with the applicator brush and no special tools needed. It has a decent staying power and lasts for several hours. I haven't noticed any smudging. I would say it's a good, basic mascara.",0,False,1642342124456,B099KTBDVT,B0C67HKXZ5
5.0,Love Love Love!,"I have tried a lot of skin creams and moisturizers. I have gotten pretty picky about them. There are a lot that I like, but there are very few that I love. I absolutely love, love, love this one! I have tried Philosophy hand creams and the body wash/shampoo combo before, but never anything for the face. This is a thick lotion consistency. It has a very light, fruity scent. My skin just drinks it up! It feels good to rub it in to my skin but it also leaves my skin feeling good. It doesn't take a lot of product to cover my face. It absorbs well. For a night time moisturizer, it's pretty light which I like. It is a little pricey, but not too much like some brands. I am definitely going to reorder this!",0,False,1642189698146,B09KG2JWZC,B09KG2JWZC
4.0,Nice Neutral Color,"This lip gloss is nice neutral color. It's not sticky at all. It's not particularly long lasting, but that's pretty average for most lip glosses, especially the ones that aren't sticky! I don't really notice any smell or taste to it. I like it!",0,False,1642189284122,B07TR6PZG4,B09KH7YR47
5.0,Refreshes!,"This Mario Badescu eye serum refreshes tired eyes! It has a slight shimmer to it which reflects light and makes your eyes brighten. I have super sensitive eyes and this has not bothered me at all. It's a thin, lotion type consistency. It absorbs well. I really like it!",0,False,1642189164722,B09NB8ZSQV,B09NB8ZSQV
4.0,Smells Good!,"This youth serum is a nice serum. The consistency isn't too loose or runny, but it's definitely a serum not a cream or lotion consistency. It smells good. It leaves a very slight tingly feeling after applying it. I haven't had any irritation from using it. It does fill in lines and creates a smooth surface.",0,False,1642188650735,B09C1VQFNW,B09C1VQFNW
5.0,Great Color!,"I am in my mid 50's. Just recently, I've noticed that my eye brows are not as full as they used to be. I have never had them waxed or treated other than a random self plucking. I pluck so little, it's probably less than once a year. This pencil is a great color. I love that I don't have to try to match it to my hair color. For the record, my hair is medium/dark brown with a couple of grey hairs. This pencil is triangle shaped. It's easy to use. I love that it has a spoolie on the other end. That helps you to soften the pencil marks and blend them with your brow hairs. I really like this!",0,False,1642188439717,B0985G6QL7,B0985G6QL7
3.0,Like the Face Cream!,"I like the derma Geek face cream more than I do the serum. The serum was over drying in my opinion. I like my face to feel soft and supple after applying my skincare. This serum made me want to go slather on more moisturizer after. Maybe it was a tightening effect or something. I do have sensitive skin and it didn't irritate me in any way. So I like the face cream, but feeling meh about the serum.",1,False,1642000997338,B09GXDD2VS,B09TV6V8D7
4.0,Gentle,"This gel cleanser is gentle and does not annoy my sensitive skin, which is a plus. It's a clear, runny gel type consistency. It produces a little bit of foam. It has a light smell to it which I can't identify. I feel pretty neutral about the scent. It rinses easily and doesn't leave anything behind. I like this, but there are a lot of face cleansers that I like more.",0,False,1641917633733,B094YD2RHJ,B094YD2RHJ
5.0,A Unique Primer,"This is a very unique face primer. It has a creamy lotion type consistency where as most primers have a slightly thicker, silky consistency. As far as I can tell, this doesn't contain silicone or other waxy substances that attribute to that typical silky feel. This goes on like a face lotion and leaves behind a soft surface. It has a light pleasant scent. It doesn't irritate my sensitive skin. It can be used day and night. The tube isn't very big and is much smaller than other primers that I use. It dispenses easily. I have found that it doesn't take a lot of it to cover my face.",0,False,1641749180644,B0911WTJZ8,B0911WTJZ8
3.0,Not Sure About This,"I'm not sure about this tight peeling mousse by Dermalogy. I follow the directions. The foam dissipates very quickly and absorbs into the skin. It makes my skin feel dry, which I suppose could be tightness instead. I can't say that I am noticing any improvement with my skin. I do have sensitive skin and have not had any problems using it.There's a very light scent that's barely noticeable. I've used it a few times over the course of a week. I will continue a few more times, but I'm not inclined to add something to my regular skincare routine if I'm not seeing or feeling any benefits.",0,False,1641671185136,B097MKCT59,B0BXWL8R96
5.0,Super Cute!,My daughter is a college student. She lives in an apartment and keeps her make up in a bag under the sink because there's not a lot of counter space. She had recently outgrown her one bag and asked me to find another one for her. I ordered this set for her and she couldn't be happier. She loves the cow print! There are 3 bags of varying sizes. She is able to actually organize her make up much better and doesn't have to keep everything in the one bag. The bags are sturdy and they seem to be durable. What a fun set!,0,False,1641512067948,B09FPBG2ZB,B09W567QWD
4.0,Sharp Blades,"I usually use the Venus razor and blades, so I was happy to try a compatible one. This handle is light weight and easy to grip. My Venus one is a metal one and a bit heavier. It also feels sturdier than this one. I also get the Venus blades with the comfortglide feature which I really like. These blades are more similar to the more basic ones. I did swap blades with them. I could get the original Venus handle to fit onto the Amazon Basic blade, but I could not get the Amazon Basic blade on to the Venus handle. For a store brand razor, I found this to be satisfying.",0,False,1641310090985,B08RP8LL7V,B08RP9FHLT
4.0,Doesn't Irritate,This resurfacing serum doesn't irritate my sensitive skin. It's a thicker serum. It absorbs well. I immediately noticed how soft it left my skin feeling. It doesn't feel oily or sticky. I haven't really noticed any improvements with my skin yet. It hasn't been very long and I use a bunch of different anti-aging products daily which makes it difficult to notice any single product doing magical things. I'm in my mid-50's and overall my skin looks pretty good.,0,False,1641309601149,B08MZJFRYL,B08MZJFRYL
5.0,Moisturizes,I have been using this conditioner with the coordinating shampoo. It has a mild scent that reminds me of baby powder and cinnamon. It's a medium consistency. It rinses well. I haven't noticed any difference yet in the amount of shedding or breakage. It does leave my hair soft and manageable.,0,False,1641159720640,B098ZF27GT,B0BQX2NL8R
5.0,Amazing Scent!,"When it comes to hand soap, I'm all about the scent. If it smells good, then I am a fan! This soap has an amazing lemon scent. The mint is not very noticeable, which is fine with me. I'm a lemon girl! The soap lathers well and does a fine job of cleaning. I was a little unsure about the fiber shell container, but so far it's holding up. I was worried it would get wet easily and fall apart. I do appreciate the company's efforts to be Eco Friendly.",1,False,1640976377600,B09K831L18,B09K831L18
4.0,Good Shampoo,"I have thick, coarse hair just slightly below my shoulders. I haven't colored it in over 2 years. I have minimal grey - just a few strands. I do experience a lot of shedding and hair loss, though you can't really tell because I still have so much of it. I don't wash my hair every day - closer to every other day. This shampoo has been pretty good so far. It has a light scent that reminds me of baby powder and cinnamon (or some other spice). It's not very strong smelling and it doesn't seem to last. It lathers easily and well. It is easy enough to rinse it. I'm not noticing any difference in my hair shedding, but it does leave my hair feeling manageable.",0,False,1640972170493,B099P3TVKW,B0BQX13XSD
5.0,Hydrating!,"This is a very hydrating serum. It's unscented. The consistency is a little thick, definitely not runny. It doesn't seem to be anything special at first glance, but I have found myself spending a little more time with it than other serums when it comes to massaging it into my skin. I think it's because it immediately leaves behind super soft and supple skin. I follow up with my moisturizer. I have only been using this serum at night. But when I wake up in the morning, my skin still feels really soft. Hyaluronic Acid is something I have been using regularly for a few years now as part of my bedtime skincare routine. This one is my new favorite HA serum!",0,False,1640958785485,B08MZJL7JV,B08MZJL7JV
4.0,Gentle,I have fairly sensitive skin and this cleanser was gentle enough for me. I didn't have any irritations from using it. It's a clear and thick gel type consistency. It doesn't really foam or lather much. It rinses well. It does have an acidic smell to it that I have noticed in other products containing Gylcolic Acid.,0,False,1640821395767,B09H3QQSHM,B09H3LJBNT
5.0,Gritty!,"I use face scrubs daily. I rotate between 2 different types. This scrub is a gritty one. I use ones that are gritty like this, twice a week. On the other days, I use a milder one with minimal grittiness. This scrub has a mild, minty scent to it. It may not be mint, but that's the closest thing that comes to mind when I smell it. It does smell natural rather than artificial. It's a very affordable face scrub and I would definitely consider repurchasing.",0,False,1640710419848,B08WBNYZSS,B08WBNYZSS
4.0,Leaves My Skin Soft,"This overnight transformation complex is a light blue, creamy lotion. It absorbs quickly and leaves my skin feeling soft. It has a light fruity scent. I have really sensitive skin and it does make my skin tingle a little bit, but it doesn't hurt. It's pretty moisturizing and does a good job making my skin look younger.",0,False,1640307806526,B081P88R7S,B081P88R7S
3.0,Not a Fan,"I love trying new skincare products. Unfortunately I am not a fan of this one. I have pretty sensitive skin and this was just too harsh for me. It has an acidic smell which I didn't care for. The caution message says that sensitive skin may notice some tingling. I found it to be more like a mild burning feeling. I had a small cut on my chin area and it caused some painful stinging for a moment. My sister doesn't have sensitive skin, so I will probably pass it on to her.",0,False,1640012809353,B081P6F1L5,B081P6F1L5
5.0,Smells Good!,I use a face toner every morning and night. This one smells really good! The scent is light and not over whelming. It doesn't over dry my skin and does a good job of removing any dirt or make up left behind after cleansing. I would order it again.,0,False,1640012496139,B081NTB391,B081NTB391
5.0,Wow!,"I am very impressed with this mascara. When it first arrived, I really thought it was a liquid eyeliner rather than a mascara because of the way it looks. The wand is very thin and narrow, but it does a good job of applying the mascara to the lashes. I like the brown color a lot. The mascara doesn't clump very much and any clumping I did experience was easy to break with another wave of the wand. It lasts all day without needing to be reapplied.",0,False,1640012355689,B08G4CLHVG,B0C27PLZ3M
4.0,Works Well,I ordered this facial cleanser for my 20 year old daughter who has oily to combination skin. It has been gentle and it doesn't irritate her skin. It makes a decent lather. She really likes the scent of it. It's light and not too strong. She says it leaves her face feeling soft and clean without over drying it.,0,False,1640012193896,B096N59PMX,B096N59PMX
4.0,Pamper Time!,"This set of beauty products is great for a little pamper time. There are products for brows, lashes, and lips. I found them to be gentle and non-irritating. I haven't noticed any results since using these products, but I haven't been using them for very long. This would make a nice gift for someone.",0,False,1640012040730,B09C36R7NH,B09C36R7NH
4.0,Good Mascara,I was first introduced to the Wander Beauty brand through a beauty subscription box. I really like this mascara. It didn't clump very much. It definitely lengthened my stumpy lashes. It lasted for most of the day. It doesn't irritate my eyes.,0,False,1639941692508,B09GLCBX3C,B09GLCBX3C
5.0,Silky!,This all in one product is great for those make-up free days. It gives my skin an even and smooth look. It's very natural looking. It has a silky feeling to it and makes my skin feel soft. I have pretty sensitive skin and this doesn't bother me at all. It hardly takes any product to cover my face.,0,False,1639844154273,B09J5KLX7P,B09LHSYKT8
4.0,Seems to Be Helping,"I have been using this product for about 2 weeks. However, I have been inconsistent with using it. I will remember one morning, then forget to apply it in the evening. I feel that it's a bit messy to apply. I pump some product on my thumbnail, then I use my opposite pointer finger to put it on the rest of the nails on that hand. Then I switch. I wish I didn't have to use my fingers to apply it. As soon as I am finished, I want to wash my hands to get it off my fingers, but the directions say to wait a minute to allow the product to soak in. If it had a brush applicator I could apply it without getting it on my fingers. The product isn't sticky or tacky. I am not a fan of the smell. It smells kind of medicinal. It seems to be helping. The overall condition of my nails is looking better.",0,False,1639843405467,B07HGHJCGB,B07HGHJCGB
4.0,Nice Lather,"This face cleanser has a nice lather. It's very gentle and doesn't cause any irritation to my sensitive skin. The scent is okay, but I was expecting something amazing after reading some of the other reviews as well as an expectation from the presence of melon. It's not bad or off putting, it just wasn't what I was had expected and hoped for. The bottle seems to be glass which is something that does concern me since my shower is tile. I do like it and it does seem to clean my skin well.",0,False,1639619143561,B09JSZ6ZZN,B09JSZ6ZZN
5.0,Non-Irritating!,"I'm in my early 50's so eye cream is a regular part of my skincare routine. I found this to be non-irritating. My eyes are super sensitive, though I haven't been able to pinpoint what ingredient(s) cause their irritation. This one doesn't cause any problems, so that's a good sign. The cream has a glowing effect which helps make the eyes look brighter. The jar is pretty large so there's a lot of eye cream in there. I don't notice much scent. It isn't greasy. It absorbs well.",0,False,1639524030473,B09JB4B48L,B09JB4B48L
4.0,Glides on Smoothly,This eye pencil glides on smoothly. It doesn't tug on the delicate skin around the eyes. It lasts for several hours which is acceptable to me. I really like the color!,0,False,1639168569077,B086FYKL38,B0BL77BWG1
5.0,Non-Irritating,"I'm in my early 50's. My eyelashes used to be much longer, but now they're short and slightly sparse. I've been using this set for a little over a week now. The lash enhancing serum is easy to use. It doesn't irritate my sensitive eyes. I haven't noticed any major difference, but I know that can take time. It does seem that my lashes look less sparse. I really like the mascara. It does a great job of lengthening my lashes. It doesn't clump either. And if it did, there's the lash separator. It's a wonderful tool and works very well. This is a great set and I am very pleased with it.",0,False,1639093775035,B09C34Q956,B09C34Q956
5.0,Convenient,This loose powder brush is an all in one piece. It's your brush and the loose powder in a convenient container. It's easy to use. The powder is a good quality and leaves my face looking natural. I am a fan!,1,True,1639000266013,B0929JTQLC,B0929JTQLC
4.0,Fun Face Masks,"I like wearing fun face masks. These disposable ones have fun, colorful prints. They are soft and not scratchy. The ear straps are comfortable. They have the much needed nose wire pieces. Overall, they are good decent masks.",0,False,1638667896950,B09BJ22TKF,B09BJ22TKF
4.0,Absorbs Well,"There are a couple of Elizabeth Mott products that I really love, so I was excited to try this eye cream. It has a pump style dispenser. I find that 1 pump is almost too much, but it's hard to get less than a pump of product dispensed. I don't notice any scent or smell. It absorbs well. It doesn't irritate my sensitive eyes which is really important to me. I haven't noticed any difference in the skin around my eyes since using this, but I do regularly use eye creams and serums, so they are being treated already, so unless it's something major, it's not likely that I would notice any changes.",1,False,1638667804170,B09CF1F9V5,B0BHJDB2VP
4.0,Nice for Travel,"I am always on the lookout for travel size skincare items. This is perfect for that! I have tried everything and there are some hits and misses as one might expect. I love the Purifying Cleansing Gel. It is my favorite of the set. It smells light and pleasant. It foams up really well and leaves my skin feeling clean and soft. I will probably be ordering this in a larger size. The Apple Cider Vinegar toner is my least favorite. It made my skin sting. I guess I need something a bit gentler. The serum is good. I liked it. The Cactus Water moisturizer is a gel consistency, but it was refreshing and moisturizing. The black mask was a little messy. I've started primarily using sheet masks because they're clean and neat. The cleansing oil was okay. I don't love it but I don't hate it either. It's fun to try new products!",0,False,1638569250468,B09B4PWGF2,B09JGFQD54
3.0,Meh,"I have been a fan of Hanalei lip products for a few years now. Their lip scrub is amazing!! This lip treatment just leaves me feeling ""meh"". It's very thick and difficult to dispense. The pumpkin spice scent is minimal. It doesn't feel any different than just applying Vaseline on my lips. It's definitely not the worst product out there, but to me, it's just okay.",0,False,1638545650708,B0964GJVYT,B083ZLCM4K
4.0,Cute Hair Ties,"These are cute hair ties. I really like the assortment of colors. I have long & thick hair and I can get these to go around my ponytail 2 times, but they won't go around a bun. I have started wearing my hair in buns when I sleep so my hair isn't getting in the way.",0,False,1638312852145,B0991WBJSQ,B0991WBJSQ
4.0,Smells Like a Dreamsicle!,"This hand cream smells like a dreamsicle! Yum! The orange vanilla scent isn't too powerful nor does it linger long. The cream is very thick and a little goes a long way. It needs to be rubbed in well to help with absorption. I'm not crazy about the tube. I'm guessing it's aluminum. It's difficult to squeeze the cream out compared to plastic tubes. I understand that it's better for the environment, so I won't complain any more.",0,False,1638053040587,B09FYPJCFV,B0CBVVFT9X
5.0,Love!,I discovered Moroccanoil hair products a few years ago and fell in love with their scent. This body souffle has the same scent and smells amazing. I describe it as a powdery Argan oil scent. It's wonderful! This product is thick and creamy. It absorbs well and leaves my skin feeling soft and pampered. The scent does linger around for a while and I enjoy catching whiffs of it throughout the day.,0,False,1638052668112,B09GC138W6,B09GC138W6
5.0,Moisturizing,"I discovered Sol de Janeiro a couple of years ago. Their Bum Bum Cream is a favorite of mine. I love the scent. I have purchased their hand cream before, but there have been some changes. First of all, the scent is as expected if you're familiar with the brand and other products. The consistency is creamy. It takes a few moments before it fully absorbs into the skin, but once it has, it leaves my hands feeling very soft and moisturized. It seems like I'm washing my hands dozens of times a day, so they are in rough shape. As for the changes, the tube is different. This one says ""new"" on it. It also says ""Cheirosa 62 Fragrance"". The color of the new hand cream is closer to white where as the old one is more yellowy. The old one may be expired, I've had it for a while. The old one has a runnier consistency, too. I've included pics of both. The list of ingredients is different. There are some of the same ingredients, but different ones, too. I do like the new one better and would say that it is improved!",2,False,1637534913198,B099TJJSS7,B099TJJSS7
5.0,Gorgeous Neutral Eye Shadow,I have been a fan of theBalm product line for a few years. I love their Eco friendly packaging. This palette has gorgeous neutral eye shadow colors. Some are matte and some are shimmer. They are all nicely pigmented and long lasting. They are non-irritating to my sensitive eyes.,0,False,1637367994553,B099Y586RQ,B09R4DVK3Q
4.0,Double Duty!,"I do like products that do double duty! This hand lotion moisturizes and sanitizes your hands at the same time. The lotion has a slightly runny consistency. The eucalyptus scent is pleasant and not too strong. It leaves my hands feeling a tad sticky for a few minutes, but within 5 minutes, the stickiness was gone and my hands were left feeling soft. By the time my hands were dry, the smell was mostly gone. I was tempted to go wash my hands during the sticky phase, but I'm glad I didn't because I really liked the way they felt afterwards.",1,False,1637265367560,B09CR7NBVW,B09CR7NBVW
4.0,Unscented,This toner arrived just in time. My previous toner was down to the end. It's unscented and I can't detect any type of smell or scent to it. It doesn't strip or over dry my skin. It doesn't irritate my sensitive skin. I haven't noticed any difference in my pores. I'm not always the most observant person. It does clean my face. It gets the stuff that washing my face leaves behind.,0,False,1637243380983,B09GH9CYZY,B09GH9CYZY
4.0,Lovely,"This perfume by Oscar De La Renta is a lovely scent. It's a sweet, floral that's not too over powering. The bottle is beautiful, however, I find it a little wonky. There's a clear plastic piece that is holding it in place while in the box. You're supposed to remove it, so I did. I found that the lid that you're supposed to press down on to get the perfume to spray isn't very stable. It even comes off easily. I think for a $100+ bottle of perfume, you shouldn't have to fix or adjust the lid after using it.",0,False,1637197878040,B09H3QXGGX,B09L5QBRVQ
4.0,Eco Friendly!,"I have been trying to make more Eco-Friendly choices. This is one of them. I've used some other brands of the tablets, but this is my first starter set. I was using the other tablets in empty plastic hand soap containers. The concept is great. The execution is good. The foamy soap is not quite as foamy as most of the other brands of foam hand soap. It's okay and certainly usable. The scents are good, but I would love to see more options and stronger scents. The bottle is nice. I really like that this is a plastic free set.",0,False,1637103328930,B09D6G7LPG,B0CBL1C91X
5.0,Refreshing!,"This is my first time using ice globes. They are so refreshing! I have a beauty refrigerator that maintains a 50 degree temperature. That's a little higher than the suggested temperature, but I find it to be more than suffice. The handles have silicone grips which make them easy to hold. I am really enjoying this new addition to my skincare routine!",0,False,1637100704222,B097MQYJJB,B097MQYJJB
4.0,Bargain!,"These hair clips are a bargain at less than a dollar a piece. They are fairly sturdy. I have very thick, coarse hair that goes a little past my shoulders. The clips easily hold my hair up. I did find them just a little difficult to open one handed while my other hand was holding my hair in position. It's possible that would be a problem with any similar clip. There is a nice variety of colors to choose from.",0,False,1637000214255,B08T64F3BL,B08T64F3BL
4.0,Purse Size Spray,"I am familiar with the Oribe brand, but I don't think I've tried anything of theirs. This perfume comes in a travel or purse size spray bottle. The scent is a musky, powdery scent in my opinion. It's pretty gender neutral. I didn't think it was a very long lasting scent, but I just checked my wrist and I can still smell it, 8 hours after applying it. It could probably benefit from a refresh. I really like this size of perfume because it allows me to use one long enough to decide if I really like it or not and not be stuck with a large bottle. Plus, I can have several to choose from because of the price point.",0,False,1636582168991,B09F56V1KP,B09F6BPMQG
4.0,Non-Irritating,"I have sensitive skin, so one of the most important features that I look for is one that is gentle and non-irritating. This doesn't cause any irritations, so I am pleased with that. It has a light, pleasant scent that smells like a botanical smell which makes me think it's just the ingredients. It absorbs quickly into the skin. My fingers don't feel sticky or greasy after applying it. I haven't noticed any differences with the skin on my face yet, but when I have put some on the back of my hands, the skin plumped up and looked very moisturized. I like the brand and have used several other products in their skincare line. I consider them to be fairly affordable.",1,False,1636489895661,B09GVS9D6B,B09GVS9D6B
5.0,Silky!,"Retinol is part of my nighttime skincare routine. This Retinol serum has a slightly oily consistency. It goes on silky though, rather than oily. It's actually less oily than I expected. I tend to dislike facial oils, but I don't mind this one. I don't notice any scent to it. I've been using this as the last step in my routine and by the time I go to bed, it has absorbed well and my skin feels super soft. I have sensitive skin and this doesn't affect it. Overall, I'm really liking it!",3,False,1636418661673,B00IEBIU36,B00IEBIU36
4.0,Fun Scent,"While I was expecting more of a fruity scent, this perfume is still a fun scent. The fruitiness is there, it's just not very strong. I also detect some floral notes. It's an uplifting scent. The rollerball feature works well, though I think I prefer s spray. This would make a great stocking stuffer!",1,False,1636418478699,B09C6DXDKL,B0C53GSLYS
4.0,"Strange, But It Works","This color changing blush oil is strange, but it does work, at least for a little while.  It's a lime green in the bottle, but it goes on pink. The pink looked a little dark at first. I was a bit worried because I had applied it in the car and didn't have anything with me that could remove it. (my husband was driving - I wasn't doing this at the stoplight!)  However, it quickly lightened up. It did give a natural flush look. It didn't seem to last all day. It's definitely oily feeling. I used the wand to apply it on my finger and then used my finger to apply it to my cheeks. It didn't leave my fingers feeling icky thankfully, since I was in the car. It didn't irritate my sensitive skin. My 20 year old daughter is trying it out now.",2,False,1636378104213,B09CLT4GB6,B09CLT4GB6
5.0,A Favorite Of Mine,"Sonage Skincare products are some of my favorite products. This C Shield Smart Serum is awesome! It has a fun, citrus scent that boosts my overall mood. One pump of the serum covers my face and neck area. It's a thicker serum, but it absorbs well. I will say that it does burn if you get it on a cut or wound. I had a small cut on my chin and it hurt a little bit when it got on it. Now that I know, I am careful. This happens with some other products, too. I think it's the acid from the Vitamin C. I really do like this serum!",0,False,1635642788686,B07THDK5P7,B07THDK5P7
4.0,Silky Skin,"After using this serum for a few days, I started noticing my skin was feeling very silky and soft. It's a thicker serum and I have been using only at night. It has a pleasant smell that's not too strong. Of course, that is totally objective those with sensitivities to scent may have issues with it. It absorbs rather quickly. I have sensitive skin which has not been effective by the use of it. I regularly use a variety of anti-aging products and don't usually notice results unless they're dramatic. I have not seen any dramatic changes with this one, but that isn't to say that it's not improving my skin's appearance.",4,False,1635642512414,B09B1FLKFT,B09B1FLKFT
5.0,Goes On Smoothly!,"I love using eye shadow crayons. This one by Trestique is a nice one. It goes on smoothly without tugging on the delicate skin. The color is great for all over the lid. I have hooded eyes, so I use this color all over the lid, then a darker one in and above the crease. There's a slight shimmer to this without being too shiny. I put this on for a date night and it lasted through the evening to my satisfaction. I like that it's refillable, too!",0,False,1635622539464,B09FQCTL4N,B09P49P96W
4.0,Doesn't Annoy My Skin,"I have sensitive skin and I found this cleanser to be gentle and does not annoy my skin. I like the smell of it. It has a light, fresh scent. It doesn't really lather much or at all. The pump dispenser works fine, but I found that I needed multiple pumps to get enough to clean my face. I like it, but don't love it.",0,False,1635451786562,B097RWWYLQ,B097RWWYLQ
4.0,Minimal Clumping,"This mascara comes in a squeeze tube rather than a traditional mascara tube. It is easier to load the wand in my opinion. I found that there was minimal clumping with this brand of mascara. It doesn't irritate my sensitive eyes. At the end of the day, the mascara is still on my lashes and hasn't rubbed off. It doesn't lengthen my lashes as much as I like, but other than that, I am pleased.",0,False,1635374129705,B07PNJCVDM,B07PNJCVDM
4.0,Absorbs Well,"I thought this Retinol moisturizer from Bliss would be like a water gel mask, but it absorbs pretty well. I am a regular user of Retinol products at nighttime, so I started using this nightly. Some products suggest starting slowly until your skin adjusts to the potent ingredient, but this one did not say anything about doing that. I have sensitive skin and this doesn't cause any redness or irritation. It's fragrance free and I can't detect any scent or smell to it.",1,False,1634943518356,B09BY5MV1W,B09BY5MV1W
5.0,Easy to Use,"My 20 year old daughter started using color depositing conditioners a few months ago. Her natural hair is medium to dark brown and she has been wanting to change her color. Her hair dresser talked her out of stripping and bleaching her hair. The color depositing conditioners have been a smart choice. She has been using similar red colors or darker browns. It's different enough to her that she's satisfied. She has used this product once so far. It's been a couple of weeks since the application. Her hair has a nice reddish cast to it. It's easy to use, although it is a little messy. She makes sure to use disposable gloves and an old towel. The condition of her hair is great! Her hair has been soft and manageable. She has been very pleased with the results.",1,False,1634764541857,B098GDL7N3,B099Y5Q5VQ
4.0,Pretty Hair Dryer!,"This is a very pretty hair dryer! I love the pink and the rose gold combo. The dryer works fine. It's light weight and easy to hold. I usually let my hair air dry, but there are days when I don't have the time to do that. I think I prefer my BaByLiss  hair dryer better. It seems to work a little faster. This one will go in my daughter's bathroom for her visits home from college. She keeps her hair dryer in her apartment and when she visits us, she ends up stealing mine!",1,False,1634655833828,B09D2R1B8S,B09D2R1B8S
4.0,Nice Neutral Color,This lip product is a cross between a lip balm and a lip stick. It glides on well. The color is good and it's a very nice neutral color. It doesn't seem to last very long at all.,0,False,1634655279876,B09CWFWZDS,B09CX4J4D9
4.0,Nice Gift Set,"Erno Laszlo skincare is a high end brand that has been around for years. I have tried a few of their products and have enjoyed most of them. This is a nice gift set that includes a sleeping mask gel, eye gel masks, and a fancy rose quartz skincare tool. I use water gel/sleeping masks regularly. I don't like this one as much as some of the other ones that I have tried. I don't dislike it, but I don't love it. It has a strong scent that is perfumey. I love scented products, when it's a scent that I love. The mask is a thicker gel consistency than other masks. It absorbs quickly whereas others tend so absorb more slowly. It does leave my fingers feeling a little sticky and tacky. The eye gel masks are good and work well. I have seen the gua sha facial massage tool before, but I have never owned one. It's nice, though I'm not 100% sure that I'm using it correctly. Overall, this is a good set and would make a nice gift.",0,False,1634394415423,B09C8QNGHB,B09C8QNGHB
5.0,Saves Steps!,"I follow a multi-step skincare routine. This all in one product by Garnier saves steps! I cleanse first, then tone. Then instead of using a separate serum, moisturizer and eye cream, I just use this. I am a regular user of Retinol, so I started using this daily rather than starting just once a week. I do have sensitive skin but haven't had any problems with this one. It's unscented and absorbs well.",2,False,1634264781428,B097S2CMZ3,B097S2CMZ3
4.0,Easy to Use,"I have a had a couple of different hair dryer/blow out brushes. They're game changers and make it much easier to do my own hair. I love the pink and rose gold color combination. I was hoping that this would be a more travel friendly one because of the wording. It is labeled as ""mini"" but it's not at all mini in my opinion. The length of it is the same as the others that I have (Dry Bar, Adagio California, & Bed Head). The handle/base is much lighter in weight. I found it slipped around in my hand a little while using it. The head of the brush is much narrower than the others by at least an inch or two. Everything else is pretty much the same. It's easy to use. The process of using it is similar to the others. It's not my favorite one, but it's still good and I like it.",0,False,1634066196411,B09D5NV8Y3,B09D5NV8Y3
4.0,Healthy Glow,"This set By Terry comes with a brightening CC serum and eyeshadow pen. My first attempt with the serum was a huge fail. It's tinted and shimmery which resulted in a sparkly bronze effect. The second time I used it a lot more sparingly. Used that way, it wasn't too bad. In fact, it was more like a healthy glow. The eyeshadow pen is awesome! It is small though, about half the size of regular eyeshadow pens, but it is labeled as a travel size. The color is a good, neutral brown. It glides on easily and lasts a while. This is a nice set that comes in a zippered travel bag.",0,False,1634049163370,B096M7DV57,B096M7DV57
4.0,Great Size!,"This perfume bottle is a great size! It is more than just a sample size. It's more like a purse or travel size. The bottle seems to be aluminum which I think is great. It's more durable than glass and easier to recycle! The scent is a light fruity, floral one. It's not one I would normally gravitate toward, but I like it.",0,False,1633903751396,B08178BJBN,B08178BJBN
4.0,Light Weight Moisturizer,"This is a light weight moisturizer. I don't notice any smell or scent to it. It doesn't leave my skin feeling greasy or oily. It's a fast absorbing lotion. It has a creamy, lotion consistency. It doesn't annoy my sensitive skin. It has not caused any breakouts. I've been using this for about a week now and my face is soft and hydrated.",1,False,1633477519300,B09CHKN769,B09CHKN769
4.0,Doesn't Irritate,"I have ultra sensitive eyes and this eye repair by Cult 51 does not irritate or annoy my eyes. I don't notice any scent to it. It has more of a lotion consistency than a serum. It absorbs nicely. It doesn't leave my finger tips sticky or tacky. I haven't really noticed any difference since using this product but that could be for a multitude of reasons. For one, I'm not always very observant, especially with minor differences. Second - My close up vision sucks and I can't see anything  up close without my glasses and the glasses tend to get in the way when looking at my eye area! And finally, I regularly use anti-aging products around my eyes, so maybe they're already at their best! Anyway, I do like this product and will continue to use it for the time being.",0,False,1633476262758,B0964H1RR3,B0964H1RR3
3.0,Use Sparingly!,"This is my first time using any product by Deborah Lippmann. This body shimmer/highlighter comes in a tube. You don't remove the cap to access the cream. Instead, you twist the cap slightly, then squeeze and the lotion comes out. Use sparingly! The first time I used it, I squeezed a large amount of it. I treated just like any other body lotion. Well, it was not pretty! It was like a bronzing effect. Bronzing with lots of shimmer. I had to use 3 or 4 makeup remover wipes to get it off my arms. Then I waited a few minutes and tried again. This time, I only used a small amount. This was much better. It gave my skin a healthy glow. I didn't find it to be very hydrating, but it wasn't drying either. There's a very light scent. Because of the shimmer, this is something I probably wouldn't use on a daily basis. but rather use it for special occasions.",3,False,1633219101872,B08ZTKPJVB,B08ZTKPJVB
